data_size, chunk_size, N, K, chosen_nodes
219.000000, 36.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.199997, 16.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.700000, 0.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
54.299999, 9.050000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
141.199997, 23.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
84.099998, 14.016666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
109.900002, 18.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
74.500000, 12.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
209.100006, 34.850001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.300003, 22.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
110.800003, 18.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.800003, 21.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
151.699997, 25.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
245.100006, 40.850001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
142.199997, 23.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
145.899994, 24.316666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
130.399994, 21.733332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
272.100006, 45.350001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
144.100006, 24.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.199997, 16.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
75.400002, 12.566667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.700000, 0.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
140.300003, 23.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
172.800003, 28.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
197.300003, 32.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
71.500000, 11.916667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.700000, 0.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
219.000000, 36.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
108.699997, 18.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
219.699997, 36.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
119.000000, 19.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
78.500000, 13.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.800003, 21.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
85.599998, 14.266666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
144.800003, 24.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
113.400002, 18.900000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.100006, 24.516668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
219.000000, 36.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
110.199997, 18.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
129.399994, 21.566666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
243.899994, 40.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
127.900002, 21.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
136.000000, 22.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
133.899994, 22.316666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
73.500000, 12.250000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.700000, 0.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
95.599998, 15.933333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
278.200012, 46.366669, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
171.699997, 28.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
189.600006, 31.600001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
70.400002, 11.733334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
139.100006, 23.183334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
124.500000, 20.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
219.500000, 36.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.600006, 21.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
76.699997, 12.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
84.500000, 14.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.699997, 21.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
104.699997, 17.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
174.899994, 29.149999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
237.800003, 39.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
130.199997, 21.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
273.000000, 45.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
135.899994, 22.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
170.300003, 28.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
143.199997, 23.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
71.000000, 11.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.383333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
71.800003, 11.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
189.100006, 31.516668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
180.300003, 30.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
259.600006, 43.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.000000, 16.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.383333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
135.699997, 22.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
83.800003, 13.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
85.099998, 14.183333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.500000, 16.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.899994, 24.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
120.099998, 20.016666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
220.699997, 36.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.000000, 22.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
144.300003, 24.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
161.899994, 26.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
227.100006, 37.850001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
120.300003, 20.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
260.899994, 43.483332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
151.600006, 25.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
140.399994, 23.399999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
146.699997, 24.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
242.500000, 40.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.800000, 0.300000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
186.800003, 31.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
104.699997, 17.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.383333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
67.400002, 11.233334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
135.100006, 22.516668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
190.000000, 31.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
74.500000, 12.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.800003, 16.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
118.300003, 19.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
224.300003, 37.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
121.599998, 20.266666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
90.000000, 15.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
133.699997, 22.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
87.099998, 14.516666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
149.300003, 24.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
148.699997, 24.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
206.100006, 34.350001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
149.600006, 24.933334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
119.900002, 19.983334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
126.400002, 21.066667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
260.299988, 43.383331, 10, 6, 1 6 7 9 2 0 3 8 4 5 
137.600006, 22.933334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
135.000000, 22.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
102.599998, 17.100000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
68.400002, 11.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
256.100006, 42.683334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
173.500000, 28.916667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
185.399994, 30.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
77.000000, 12.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
223.699997, 37.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
117.099998, 19.516666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
98.800003, 16.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
139.500000, 23.250000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
126.000000, 21.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
84.099998, 14.016666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
120.400002, 20.066667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
91.099998, 15.183333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
164.000000, 27.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
208.899994, 34.816666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
150.000000, 25.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
165.899994, 27.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
283.200012, 47.200002, 10, 6, 1 6 7 9 2 0 3 8 4 5 
124.800003, 20.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
144.500000, 24.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
122.500000, 20.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.599998, 11.100000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
103.599998, 17.266666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
248.699997, 41.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
1.900000, 0.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
164.100006, 27.350001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
175.000000, 29.166667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.800003, 11.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
88.900002, 14.816667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
89.199997, 14.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
156.100006, 26.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
109.900002, 18.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
69.900002, 11.650000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
124.500000, 20.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
211.600006, 35.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.899994, 22.149999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
173.800003, 28.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
208.199997, 34.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
141.899994, 23.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
125.300003, 20.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
143.899994, 23.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
246.100006, 41.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
137.500000, 22.916667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.199997, 22.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.900000, 0.483333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.199997, 16.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
264.399994, 44.066666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.433333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
180.000000, 30.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
195.899994, 32.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
91.500000, 15.250000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
91.099998, 15.183333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
70.699997, 11.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
91.099998, 15.183333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.699997, 24.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
227.100006, 37.850001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.899994, 21.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
107.099998, 17.850000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.399994, 21.399999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
103.000000, 17.166667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
184.300003, 30.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
218.500000, 36.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
170.199997, 28.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.399994, 22.399999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
258.100006, 43.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
142.199997, 23.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
161.399994, 26.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
109.900002, 18.316667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
108.300003, 18.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
261.899994, 43.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
143.300003, 23.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
157.000000, 26.166667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
78.599998, 13.100000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
138.500000, 23.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
89.199997, 14.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.300003, 24.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
91.099998, 15.183333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
108.900002, 18.150000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
140.600006, 23.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
104.400002, 17.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
136.699997, 22.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
196.500000, 32.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
185.699997, 30.949999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.300003, 22.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
207.899994, 34.649999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.600006, 21.433334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
261.299988, 43.549998, 10, 6, 1 6 7 9 2 0 3 8 4 5 
162.699997, 27.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
139.800003, 23.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
140.199997, 23.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
107.599998, 17.933333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
239.800003, 39.966667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.516667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.800003, 22.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
140.300003, 23.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
66.000000, 11.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.600000, 0.600000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
146.699997, 24.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
234.800003, 39.133334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.000000, 21.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
188.899994, 31.483332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
90.300003, 15.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
98.500000, 16.416667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
139.600006, 23.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
82.099998, 13.683333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
155.399994, 25.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
188.000000, 31.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
173.600006, 28.933334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
226.300003, 37.716667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
157.500000, 26.250000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
245.000000, 40.833333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
167.399994, 27.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
167.899994, 27.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.899994, 21.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
111.199997, 18.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
70.599998, 11.766666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
88.599998, 14.766666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
137.199997, 22.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
135.000000, 22.500000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.300000, 0.550000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
152.399994, 25.399999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
4.000000, 0.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
249.800003, 41.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
146.300003, 24.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.099998, 16.016666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.700000, 0.616667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
189.699997, 31.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
138.600006, 23.100001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
150.500000, 25.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
85.599998, 14.266666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
231.300003, 38.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
202.600006, 33.766668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
177.199997, 29.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
274.600006, 45.766668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
159.199997, 26.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
239.300003, 39.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
173.399994, 28.899999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
174.699997, 29.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.366667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
4.100000, 0.683333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
90.199997, 15.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.899994, 21.983332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
125.099998, 20.850000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.600000, 0.600000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
63.400002, 10.566667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
103.699997, 17.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
141.300003, 23.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
104.800003, 17.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.600000, 0.600000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
228.500000, 38.083333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
74.800003, 12.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
134.699997, 22.449999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
189.100006, 31.516668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
144.699997, 24.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
234.000000, 39.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
162.300003, 27.050001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
142.100006, 23.683334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
196.000000, 32.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
153.199997, 25.533333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
211.399994, 35.233332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
154.000000, 25.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
216.699997, 36.116666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
147.600006, 24.600001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
156.199997, 26.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
99.500000, 16.583333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
106.699997, 17.783333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
253.199997, 42.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.300000, 0.550000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.400000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.100006, 22.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
140.199997, 23.366666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
58.799999, 9.800000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
89.599998, 14.933333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.300000, 0.550000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
125.199997, 20.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
141.300003, 23.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
230.899994, 38.483332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
128.000000, 21.333333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
72.000000, 12.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
133.800003, 22.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
149.600006, 24.933334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
154.000000, 25.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
199.800003, 33.300001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
157.699997, 26.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
223.199997, 37.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
132.899994, 22.149999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
268.899994, 44.816666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
156.100006, 26.016668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
166.500000, 27.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
250.500000, 41.750000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
96.000000, 16.000000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
92.300003, 15.383334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.450000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
105.300003, 17.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.350000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
157.600006, 26.266668, 10, 6, 1 6 7 9 2 0 3 8 4 5 
153.300003, 25.550001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
74.800003, 12.466667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
91.000000, 15.166667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
3.300000, 0.550000, 10, 6, 1 6 7 9 2 0 3 8 4 5 
160.800003, 26.800001, 10, 6, 1 6 7 9 2 0 3 8 4 5 
97.199997, 16.199999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
131.699997, 21.949999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
225.699997, 37.616666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
130.199997, 21.699999, 10, 6, 1 6 7 9 2 0 3 8 4 5 
151.699997, 25.283333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
143.199997, 23.866666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
183.800003, 30.633334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
153.399994, 25.566666, 10, 6, 1 6 7 9 2 0 3 8 4 5 
203.500000, 33.916667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
126.199997, 21.033333, 10, 6, 1 6 7 9 2 0 3 8 4 5 
251.300003, 41.883334, 10, 6, 1 6 7 9 2 0 3 8 4 5 
139.399994, 23.233332, 10, 6, 1 6 7 9 2 0 3 8 4 5 
148.000000, 24.666667, 10, 6, 1 6 7 9 2 0 3 8 4 5 
